# time cosTheta cosPsi phi tag mistag
1.21914 0.333961 0.678525 1.45972 1 0
3.95292 0.954888 -0.284068 2.5251 1 0
1.99224 -0.0665835 0.390162 -1.76761 1 0
1.45891 -0.359799 0.971839 -2.40845 -1 0
3.98496 -0.531967 -0.612411 -1.47175 -1 0
0.619558 -0.0517092 0.372237 1.50094 1 0
0.874065 -0.190583 -0.581434 -2.79448 1 0
1.30601 -0.319001 -0.283342 2.70509 -1 0
0.0944486 0.961972 -0.488547 0.55011 1 0
0.411954 0.784835 -0.783955 -2.01341 1 0
0.255264 0.027706 -0.667568 1.27579 1 0
0.105032 -0.729396 0.977752 -1.41709 -1 0
1.82009 -0.0385228 -0.724948 -1.92268 -1 0
1.34339 0.750341 0.587109 -1.41306 -1 0
2.04235 -0.135869 -0.714015 0.996255 1 0
0.125712 0.446912 0.729891 1.94408 -1 0
0.439643 0.602533 0.643605 -0.082164 -1 0
0.162658 0.378092 0.617307 0.943051 -1 0
0.215404 -0.657357 0.896745 -1.03067 -1 0
1.84324 0.592749 0.680403 0.39804 -1 0
0.302509 0.741599 -0.53727 -1.42287 -1 0
0.829872 0.478708 -0.88522 0.0175957 1 0
0.77316 -0.0283555 0.640351 0.629121 -1 0
1.33968 -0.308244 -0.581565 -2.75566 1 0
0.833019 -0.238167 0.138615 -0.436272 -1 0
2.63539 0.799936 -0.730278 0.822785 -1 0
2.39111 0.237981 0.759604 -1.13112 1 0
2.58297 -0.761893 0.958104 -2.8869 -1 0
1.3041 -0.833228 -0.765827 -2.86261 -1 0
0.963228 0.845216 0.816436 0.940153 1 0
1.15709 -0.747394 0.175383 -1.14318 1 0
0.15931 -0.506891 0.764662 1.09019 1 0
1.34258 -0.855242 0.268545 2.05569 1 0
0.75012 0.260451 -0.658925 1.33827 1 0
2.02474 0.0107718 -0.983768 -1.09931 -1 0
0.214988 -0.591571 -0.9941 2.72932 1 0
1.23905 0.270294 -0.47992 -0.381079 -1 0
3.69745 -0.635321 0.879323 1.67483 1 0
0.308545 -0.105122 -0.480039 -2.63165 -1 0
1.8771 -0.185707 0.988687 -2.12618 1 0
0.259282 0.350631 -0.439586 -0.853011 -1 0
3.09842 -0.291645 0.674933 3.07412 -1 0
1.64059 0.440883 0.97142 1.6472 -1 0
0.443975 0.476876 -0.249987 0.704745 1 0
0.556272 0.708499 0.639852 -1.2199 1 0
0.950416 0.960412 0.951212 2.05794 1 0
0.460861 0.97967 0.637225 0.781805 -1 0
3.45373 0.0400727 -0.341789 1.31816 1 0
3.29209 -0.543019 0.921717 2.24583 -1 0
0.359097 -0.653073 -0.187359 0.137093 1 0
0.00971882 0.230884 0.252137 1.00608 1 0
1.69731 -0.515224 0.608508 1.52228 -1 0
1.1606 -0.672966 -0.954264 1.54196 -1 0
1.35209 0.151985 -0.312063 2.21972 -1 0
1.52902 0.220726 -0.548087 1.99302 -1 0
1.78283 0.637489 -0.64386 2.81479 -1 0
0.418165 0.353165 -0.773622 -2.68321 -1 0
0.819667 -0.197479 -0.533064 1.38403 1 0
0.784362 -0.921231 0.802302 -2.17761 -1 0
1.24273 0.615104 -0.0682222 1.52388 -1 0
0.3916 -0.478467 0.404137 -0.126746 -1 0
0.717619 -0.74826 -0.00751109 -0.306991 1 0
0.842898 0.61107 -0.841798 -0.0315486 -1 0
0.0153072 -0.355553 -0.439476 -0.058315 -1 0
0.52256 0.535103 -0.671991 1.57364 1 0
0.390456 0.358907 0.965948 1.28434 1 0
0.0664847 0.827522 -0.548648 2.85473 -1 0
1.13882 0.912 0.527723 2.20891 -1 0
5.41298 0.731321 0.336078 1.58422 1 0
2.80603 0.910455 0.0972697 -0.700819 -1 0
0.341002 0.514982 -0.252483 2.53923 -1 0
2.94023 -0.797706 0.991078 2.53999 1 0
0.519093 0.287298 -0.548696 0.0608007 -1 0
2.18967 -0.894415 -0.878071 -1.01829 -1 0
1.20992 0.921871 -0.783775 -0.462294 -1 0
3.76314 0.603312 0.937105 0.889745 -1 0
1.13436 0.439215 -0.243416 -2.72387 1 0
1.84129 0.643528 -0.0170954 0.00515863 -1 0
1.1825 0.986168 -0.22929 1.1912 1 0
0.690957 -0.856574 -0.738476 -2.12398 1 0
0.302913 0.306096 -0.674921 -2.3658 -1 0
0.320747 -0.4324 -0.427171 -2.87034 -1 0
0.193391 -0.0609927 -0.584455 -0.519481 1 0
1.17546 -0.200515 0.961499 1.44895 -1 0
0.021649 -0.415271 0.678934 -0.549945 1 0
0.324782 -0.162651 -0.776092 1.55594 -1 0
3.1967 0.750607 -0.903174 1.35785 1 0
1.43987 0.596984 0.77347 -2.05391 1 0
0.373374 0.4884 -0.45689 1.03794 -1 0
3.07235 -0.766339 -0.982703 -2.04575 1 0
0.723747 0.283642 -0.115287 -0.259767 1 0
2.51709 0.648516 0.99954 -3.08076 1 0
2.14065 -0.626661 0.989001 3.09065 -1 0
1.89519 0.604773 -0.309895 -0.882417 1 0
0.883456 0.824782 -0.387042 0.505328 -1 0
0.14793 0.941631 -0.768061 1.14287 1 0
2.65837 0.930914 -0.630977 1.79497 -1 0
0.0177501 0.287348 -0.997347 1.16064 -1 0
1.54267 0.720664 -0.732604 -2.46256 1 0
0.853735 0.13878 0.999393 -1.09139 -1 0
1.38595 0.429275 0.0788446 2.87583 1 0
3.10368 0.802976 -0.81925 -0.706282 -1 0
0.380903 -0.437614 0.616042 -0.104467 -1 0
1.64423 0.716175 -0.957472 0.627842 -1 0
2.70173 -0.503176 0.481651 -1.41 1 0
0.833063 0.0909013 0.467972 -1.72809 1 0
0.0734074 0.351415 0.380923 1.79143 -1 0
0.563129 -0.889348 -0.307288 -3.01132 1 0
1.58411 0.162059 0.562879 -0.635877 1 0
0.50019 -0.11378 0.0643207 2.77399 -1 0
5.37467 -0.488271 -0.931462 -1.77157 1 0
1.20291 0.626446 0.777021 1.19046 1 0
2.64319 -0.579027 -0.930603 0.941851 -1 0
0.259339 0.786546 -0.187592 0.395185 -1 0
2.52055 0.0774422 -0.0271693 3.12893 1 0
0.116376 -0.169403 -0.900483 -0.756449 1 0
2.8453 0.872775 0.735373 -2.42697 1 0
0.532144 0.897788 0.749217 -0.364838 -1 0
4.52049 -0.722535 0.851438 -0.241718 1 0
0.77354 -0.0716137 0.583029 -1.64612 -1 0
1.46075 0.0828802 0.644397 0.126447 -1 0
0.811446 -0.476139 0.606771 -0.729663 -1 0
2.36958 -0.300616 0.312257 -1.2143 -1 0
4.6315 -0.645228 -0.879762 0.283626 1 0
1.96704 -0.834397 -0.862106 2.85926 -1 0
2.02925 0.32415 0.690335 0.883186 -1 0
0.360752 -0.472842 0.660765 0.243306 1 0
1.55422 0.685685 0.837856 -1.0906 1 0
0.22887 -0.541158 0.661796 -0.543047 -1 0
0.299389 -0.298684 0.244137 -0.404854 1 0
2.14472 0.0931559 -0.686659 -1.35354 1 0
0.217083 0.459806 0.0373765 1.85959 1 0
3.15237 -0.260771 -0.895658 -2.0517 -1 0
2.21095 0.785745 -0.631073 1.66205 -1 0
0.822551 -0.892776 -0.731506 1.18948 -1 0
0.0466025 0.128016 0.119583 2.65766 -1 0
3.86154 0.0247567 -0.995062 2.00432 -1 0
2.44382 0.122411 -0.546271 1.18872 1 0
2.15419 0.0109464 -0.151242 -2.92791 1 0
0.689965 0.388459 0.743427 -0.837428 1 0
1.53227 -0.74752 -0.735522 -0.588112 -1 0
3.6831 -0.257596 0.582872 2.06699 1 0
0.224653 -0.228255 0.905922 -2.0244 -1 0
1.84762 0.871233 -0.658535 -1.15314 1 0
4.58711 0.814037 -0.80719 -1.4894 1 0
1.53236 -0.070403 -0.908992 0.200428 -1 0
0.383652 -0.508136 -0.78446 -0.675077 -1 0
0.0820284 0.21909 -0.656144 -2.60143 -1 0
1.67733 -0.798564 -0.530475 -2.61292 -1 0
0.205507 -0.975815 0.968585 -1.91061 -1 0
0.653022 0.432942 0.470239 1.78132 1 0
1.08628 0.21241 -0.132703 -2.89082 -1 0
0.0150594 -0.61874 -0.346899 2.62219 1 0
1.20761 -0.969281 -0.507252 -0.69477 1 0
1.88659 0.274569 0.676261 2.04024 1 0
0.051234 0.669168 0.436099 -0.263361 1 0
0.774853 -0.214379 -0.747853 -1.45527 -1 0
0.418785 -0.72604 0.403332 -2.20351 -1 0
0.779099 0.152431 -0.249596 -0.0437912 1 0
0.641575 0.365278 -0.412856 -0.21117 -1 0
1.50702 -0.703602 0.128464 -1.37654 -1 0
4.86027 -0.670407 0.506503 2.30877 1 0
1.49518 -0.169794 0.426466 -0.54799 1 0
0.703842 0.337294 0.8752 2.04639 1 0
0.380633 -0.671257 -0.984349 -1.04447 -1 0
2.54498 -0.646098 -0.0586665 0.109548 1 0
0.957369 -0.590507 0.728981 0.981503 -1 0
1.81226 -0.474501 0.843741 -0.0603514 -1 0
0.882015 -0.386835 -0.194459 0.877418 1 0
2.46239 0.974203 0.816038 1.58018 -1 0
2.40136 0.678722 0.669142 -1.95481 -1 0
0.438187 -0.986432 0.959351 1.5721 -1 0
0.747627 -0.185308 -0.490055 1.76936 1 0
0.726517 -0.96222 -0.967718 -0.416404 1 0
2.45629 -0.91105 0.670646 -2.42795 -1 0
0.89108 -0.0201725 -0.888423 0.962161 -1 0
1.14439 -0.759594 0.939902 2.56019 1 0
3.78827 0.742683 0.790648 2.96892 -1 0
1.40006 -0.576478 -0.841764 1.71127 1 0
2.14457 0.740774 -0.401119 1.87516 -1 0
0.0335667 -0.918058 0.971581 -2.65278 -1 0
0.427088 -0.611266 0.918734 1.03064 1 0
0.340402 0.751193 -0.757249 -0.636153 1 0
1.11124 0.671139 -0.531757 0.509709 1 0
3.82016 0.605213 0.195953 -0.384904 -1 0
0.338143 -0.180885 0.802933 -1.54022 -1 0
2.43136 0.708888 -0.900972 2.93906 1 0
1.94678 -0.972743 -0.626349 -1.01573 -1 0
1.4418 0.375893 0.387703 2.13008 -1 0
1.7181 -0.574667 -0.62874 0.955318 1 0
1.05106 -0.649687 -0.349533 1.80038 -1 0
5.11204 -0.980405 -0.940766 0.435739 -1 0
0.984524 -0.192985 -0.503989 -2.91773 1 0
2.57743 0.817452 0.995415 0.300236 1 0
1.15296 -0.126307 0.89455 -1.18552 -1 0
2.9268 0.550432 0.618514 -0.581681 1 0
0.659943 0.0297083 0.322357 1.01665 -1 0
0.867177 -0.584509 -0.629576 0.755981 -1 0
0.608525 -0.348825 0.207811 -0.577146 -1 0
2.07466 0.934589 -0.878987 -0.642651 -1 0
1.91529 -0.601123 0.306052 -0.888191 -1 0
0.398181 0.93421 0.955476 -1.22413 1 0
2.93219 0.787066 0.719035 2.30953 1 0
2.69314 -0.983092 0.582115 2.71389 -1 0
1.10346 0.907817 0.718138 -3.0834 -1 0
2.74453 -0.287914 0.567145 -2.42519 1 0
0.284235 -0.097445 -0.530367 -1.33418 -1 0
0.404732 0.393381 -0.866806 -1.74572 -1 0
4.28007 -0.341361 0.390342 -0.0243742 1 0
2.05162 0.198967 -0.657721 -2.59026 -1 0
2.33459 -0.803832 -0.388668 1.49734 -1 0
0.882375 -0.920791 -0.838402 1.12181 1 0
2.39062 -0.485009 0.755003 0.514357 -1 0
3.06054 0.580766 -0.898991 -1.61325 1 0
3.61611 -0.919197 0.736179 3.03438 -1 0
0.697723 -0.993514 -0.847129 0.407409 -1 0
0.790117 0.742531 -0.91132 1.89597 1 0
0.670954 0.440999 0.460547 -0.806823 1 0
2.71712 0.754706 0.870904 1.25052 1 0
0.338281 -0.914103 -0.703902 2.78135 -1 0
2.1433 -0.328245 0.656701 1.12485 -1 0
0.125775 0.994151 0.70658 -2.47507 -1 0
0.763859 -0.115547 0.519034 1.43008 1 0
0.159357 -0.44374 0.357069 -0.861846 -1 0
2.94035 0.55129 0.65117 -0.758157 -1 0
0.322222 0.848634 0.0914964 2.73369 1 0
0.261813 0.315359 -0.732218 1.76589 -1 0
0.431124 -0.913394 0.359945 1.7904 1 0
0.747239 -0.574731 0.0692782 -2.406 -1 0
2.71087 -0.693913 0.920991 1.40549 -1 0
4.51288 0.0124092 -0.600279 0.640599 1 0
0.183988 0.852588 -0.68482 -1.50508 1 0
0.803483 0.577981 0.92306 2.3767 1 0
0.214021 -0.0481941 -0.270407 -1.14687 -1 0
0.859291 0.706384 0.635098 -0.516838 1 0
2.05259 0.996018 -0.9078 0.343182 1 0
0.0217846 -0.095359 0.59669 1.8948 -1 0
1.37344 -0.600443 0.518682 -0.0315945 -1 0
0.547093 -0.0968668 0.692259 -1.93805 -1 0
0.562347 -0.899337 0.926787 -2.18997 1 0
0.503042 -0.483331 0.296882 2.17184 -1 0
2.02628 0.621663 0.652663 -0.0599429 1 0
0.983236 0.769275 0.1552 -2.89378 1 0
0.219744 -0.432185 -0.513877 -1.26469 1 0
0.454079 -0.991208 0.330627 2.95879 -1 0
0.255794 -0.745885 -0.230275 2.91273 -1 0
0.377489 -0.304541 -0.0629894 -1.18577 1 0
2.34244 -0.200708 -0.748489 -1.68969 1 0
1.31498 0.452065 0.634774 -1.12246 -1 0
1.68969 0.602178 0.355806 0.0585444 1 0
1.25466 0.279893 0.918961 1.4183 1 0
0.189658 -0.625703 0.371148 -1.89302 -1 0
3.36338 0.303294 0.662046 2.81218 -1 0
0.583161 0.654325 0.433734 -2.93252 -1 0
1.3399 -0.0321902 0.831408 -2.03997 1 0
1.49747 -0.150562 -0.0899868 2.74178 1 0
1.13156 -0.660374 0.323617 2.08047 1 0
0.214237 -0.117421 0.798101 -2.03119 1 0
0.382311 0.821511 -0.725905 -2.1196 1 0
0.444025 -0.572339 0.901475 2.29348 1 0
2.52593 0.60357 -0.89892 2.75064 -1 0
2.28012 0.546637 0.602701 2.51694 -1 0
0.133524 -0.544404 -0.0234385 0.868201 -1 0
0.612809 -0.402009 -0.6988 1.37785 -1 0
1.21531 -0.05827 0.684875 0.64541 1 0
1.15758 -0.714391 0.480371 -2.86966 -1 0
0.195521 -0.939129 0.517589 -1.73924 1 0
1.48534 0.860193 0.670366 1.80938 1 0
1.27667 0.303261 -0.839249 0.763079 -1 0
0.56954 0.651337 0.204046 -2.83925 -1 0
0.923969 0.0343153 0.486713 2.81786 -1 0
0.208794 -0.720345 0.853871 2.55747 1 0
3.71078 -0.248601 0.331056 -0.899012 -1 0
2.52138 0.609581 -0.551652 2.86492 -1 0
0.255518 -0.448787 -0.0275112 -0.38813 -1 0
1.60712 0.592513 0.923023 1.73243 1 0
4.44385 -0.150516 -0.979367 1.76916 1 0
1.80216 -0.70834 -0.823999 1.36817 1 0
2.55853 0.753497 0.877387 1.76835 1 0
1.32001 0.0344141 0.945066 1.87514 1 0
0.308441 -0.938461 -0.792493 -1.54732 -1 0
2.82078 0.281233 0.0328286 -2.82319 1 0
1.46758 0.813307 0.946021 -2.86213 1 0
0.738445 -0.725057 -0.998704 2.10165 -1 0
0.993095 -0.448381 0.401617 1.31447 -1 0
0.457349 0.640146 0.819451 -0.596971 -1 0
3.88529 -0.710454 0.120458 3.1037 1 0
0.401538 0.476464 0.132198 -0.520129 -1 0
5.42621 -0.807951 0.763501 1.06395 1 0
1.72927 -0.854012 -0.894726 -1.45032 1 0
2.6438 0.283862 0.426377 2.57697 1 0
1.07281 -0.555533 0.635389 -1.03693 1 0
0.0548644 -0.0189292 -0.538071 1.41768 -1 0
1.08482 -0.801865 -0.399288 2.97305 1 0
0.0454864 -0.589834 0.534074 1.88213 1 0
0.511731 -0.310539 -0.89726 1.69688 -1 0
2.65266 -0.694389 -0.810061 2.10461 -1 0
1.77978 0.973701 0.891405 -2.8885 -1 0
1.6521 -0.397687 -0.350216 -0.199005 1 0
1.22474 0.798315 -0.405932 -1.90922 1 0
1.68522 0.373818 -0.976414 1.89467 -1 0
1.92282 0.278635 -0.347452 2.71523 -1 0
0.115768 -0.48598 -0.451065 1.28559 -1 0
1.37973 -0.311927 0.233346 0.974784 -1 0
0.606018 -0.267749 -0.989564 1.51756 1 0
2.84615 -0.330752 -0.101335 -0.538748 -1 0
0.0556718 -0.821483 -0.399473 -0.681469 -1 0
4.06428 -0.76647 -0.991174 1.81358 -1 0
1.21728 0.172626 0.949355 -1.04201 -1 0
2.22859 -0.811544 -0.640855 -2.78201 1 0
0.31194 -0.466499 -0.238046 -2.8662 -1 0
3.4629 -0.656238 0.911769 1.97721 -1 0
2.74907 0.157231 -0.475059 -1.8147 -1 0
0.794881 0.1357 0.022349 -1.07133 1 0
1.31276 -0.963041 -0.569974 -3.10605 -1 0
0.841986 -0.468494 0.981985 -2.40267 1 0
0.0874651 -0.524512 -0.381338 1.38387 -1 0
1.14127 -0.516428 -0.564339 0.546692 -1 0
0.0204302 -0.808205 -0.658672 -2.06211 -1 0
0.447252 -0.924493 -0.9732 1.97119 1 0
2.80557 -0.893772 -0.953419 -0.557878 -1 0
2.20865 0.987465 -0.495921 2.18092 -1 0
0.830419 -0.457522 0.378897 2.5546 1 0
1.88799 -0.399814 0.171235 -0.18726 1 0
3.08634 -0.640033 0.763723 -0.693433 -1 0
1.14151 -0.632637 -0.495293 1.76106 1 0
0.423886 -0.945095 0.437022 -2.58641 -1 0
3.72553 0.111182 -0.481949 1.28736 -1 0
0.209085 -0.29847 -0.45171 -2.42632 1 0
0.465742 -0.180668 -0.346124 -0.876085 -1 0
1.42146 -0.817251 0.896808 -1.23042 1 0
1.22761 -0.730176 0.507724 2.31748 -1 0
1.45197 0.243273 0.494974 -0.0592074 1 0
2.15507 0.782253 -0.700403 -2.50777 -1 0
0.342717 0.211389 0.917061 1.71236 -1 0
1.47748 -0.362445 -0.963106 -1.5655 1 0
0.986967 -0.939847 0.549616 2.5034 1 0
0.193789 -0.957062 0.186005 1.54783 -1 0
3.4504 -0.162056 -0.797857 0.808068 1 0
2.34669 0.254588 0.789513 1.52881 1 0
0.135641 -0.79506 0.455479 -0.243537 -1 0
0.0453019 -0.999978 -0.812436 -1.81505 1 0
1.19816 -0.717553 -0.516419 2.13423 1 0
4.14328 0.0176808 -0.93317 -2.32003 -1 0
1.10115 0.171201 0.0704854 2.47843 1 0
1.18698 0.148234 -0.267337 -2.03546 1 0
1.05564 0.169206 0.760653 -1.39205 -1 0
1.37058 -0.262404 0.685498 -0.272989 -1 0
0.798619 0.997285 -0.395352 -1.12391 1 0
3.10294 0.536303 0.798049 1.57716 -1 0
1.94377 -0.798893 -0.929767 2.44703 1 0
0.71762 0.43005 -0.897003 -1.69748 1 0
0.158093 0.967825 -0.218235 0.14155 1 0
0.443409 0.495746 -0.617721 -2.07919 -1 0
0.457802 0.326763 -0.00977128 0.35352 -1 0
3.29966 -0.952045 0.610402 2.67053 -1 0
3.60448 -0.938222 0.624514 -2.65283 -1 0
4.3781 0.470875 0.187333 -1.43419 -1 0
0.434297 0.860411 -0.0284087 2.05084 -1 0
0.506441 0.0230729 0.936923 -1.05247 -1 0
1.52469 0.0115523 -0.221577 0.268009 -1 0
0.435404 0.080461 -0.577882 -1.38708 1 0
1.35294 0.759859 0.937356 -0.675078 1 0
1.24024 -0.51827 0.531838 -0.372825 1 0
2.53 -0.860303 -0.442656 -0.648049 -1 0
1.0697 -0.653555 -0.24174 2.4129 -1 0
0.494403 0.494918 -0.196969 1.80677 -1 0
0.333566 -0.535267 -0.00868629 -1.82448 1 0
2.10215 0.197638 -0.0311746 0.354115 -1 0
0.977852 0.305453 0.411352 2.62134 1 0
0.760537 -0.711726 -0.884586 -1.79384 -1 0
3.17618 0.190199 -0.285984 0.234912 1 0
0.325197 -0.552258 -0.652918 -2.62429 1 0
2.65241 -0.156475 -0.349536 -3.05654 1 0
0.966108 0.450706 0.664667 0.56065 1 0
2.27598 0.0082239 -0.372282 1.4815 1 0
0.0241254 -0.399 0.512504 -2.65325 -1 0
0.55327 -0.465077 -0.95771 -1.45677 -1 0
1.04731 0.918443 0.67276 -1.73516 1 0
2.74667 -0.226365 0.240317 0.0658586 -1 0
0.23406 0.257805 0.931103 -1.92568 1 0
0.731901 -0.16281 -0.610196 -1.60678 1 0
0.298192 0.499934 0.115372 -3.03534 -1 0
0.401717 -0.239113 -0.834606 0.921289 1 0
1.31347 -0.787977 -0.594266 0.372008 1 0
2.87562 0.516667 0.496868 -1.98692 1 0
0.902187 0.437146 0.588085 -1.37302 -1 0
1.68685 0.652379 -0.53717 -2.04238 -1 0
2.27946 -0.195281 0.134297 0.00694653 -1 0
0.263616 -0.619115 -0.940534 -2.62394 -1 0
1.16027 -0.743179 0.700609 -1.99254 1 0
0.35239 0.531578 0.930159 0.328549 1 0
0.449408 -0.288137 0.86821 1.0161 1 0
1.05452 0.568078 -0.776009 -2.01025 1 0
3.95428 0.366459 0.521683 2.79841 1 0
1.60596 -0.906812 -0.928993 -0.249806 1 0
3.16167 0.998872 0.896168 2.22084 1 0
1.64866 0.477774 0.757529 -0.56989 1 0
2.16226 -0.0652607 0.201533 2.74158 1 0
1.7513 -0.146854 0.144809 2.29466 -1 0
1.24046 0.352394 0.772737 2.37646 -1 0
1.12456 -0.263822 -0.472912 -2.18767 1 0
0.161688 -0.895633 0.615852 -2.35405 1 0
0.314533 -0.531806 -0.690209 2.2356 -1 0
1.61853 0.215796 0.0749738 -2.95637 1 0
5.00233 0.934007 0.998446 -2.29471 -1 0
1.00749 0.89992 0.649324 -0.70741 1 0
0.0977521 0.988558 -0.165548 -2.88234 1 0
0.554739 0.819655 -0.296539 -1.52962 -1 0
0.0123912 -0.583665 0.949639 2.64365 1 0
0.528942 0.858392 0.983973 -1.74047 1 0
0.278875 0.00541071 -0.332553 1.71007 1 0
0.440144 -0.433812 -0.721392 0.790283 -1 0
0.00680313 0.369852 0.548582 2.79792 -1 0
3.09269 0.186125 0.737526 -1.60492 -1 0
0.602779 -0.970945 -0.37254 -2.65394 1 0
1.115 0.582271 -0.619822 2.1612 -1 0
0.157735 0.293571 0.695404 -1.38481 -1 0
2.63457 0.520252 0.824142 2.48056 1 0
0.612066 -0.240259 -0.0994779 -1.10591 1 0
0.185801 0.706872 0.730268 -2.71825 -1 0
0.221841 0.886107 -0.125612 1.45241 1 0
0.214544 -0.833819 -0.682224 -1.67753 1 0
0.255024 0.717594 0.69838 -2.49884 1 0
1.02635 0.244082 0.584987 0.755673 1 0
2.7492 0.361642 -0.560934 -0.968494 -1 0
0.408614 -0.689143 0.928042 -1.47806 -1 0
0.241343 0.954163 -0.375506 -0.277785 -1 0
2.05402 0.0531903 0.659768 2.01151 1 0
1.46201 -0.537482 -0.841284 1.71301 1 0
1.80787 0.913245 -0.310081 2.86926 -1 0
0.659752 0.09147 -0.642085 0.662755 -1 0
1.23278 -0.17943 -0.0810109 0.434054 -1 0
2.78066 -0.492797 0.592231 3.10786 -1 0
0.599725 0.427173 0.813109 0.756088 1 0
0.395246 -0.798891 -0.84948 -0.175247 1 0
0.325164 -0.308967 -0.248468 -2.7633 1 0
0.239874 0.983379 0.854443 -0.996602 1 0
4.69721 -0.407529 -0.939762 2.64251 1 0
0.65211 -0.0139166 0.916697 0.744524 1 0
0.513459 -0.578941 -0.674174 -1.08946 -1 0
1.89824 0.319115 -0.373642 -2.57523 1 0
0.608419 -0.643189 0.760003 -2.09337 1 0
0.00650044 -0.2754 0.774683 -0.834143 1 0
0.878123 -0.601541 -0.759841 0.0767022 -1 0
0.477975 0.54958 -0.323798 -2.27158 -1 0
1.53106 -0.499627 -0.359183 -1.51209 -1 0
0.178641 -0.389247 -0.495424 2.56895 -1 0
1.4381 -0.768923 -0.152988 -1.72096 -1 0
0.741605 0.95029 -0.895192 0.98246 1 0
1.18749 0.585216 0.17048 2.11159 -1 0
0.0180676 -0.715855 0.544007 -0.425053 -1 0
2.23396 -0.436833 0.28858 -0.208142 1 0
0.0222919 -0.797616 -0.00401453 0.563569 -1 0
2.09852 -0.862103 0.98742 2.10886 1 0
1.5865 0.63951 0.446366 -0.410602 1 0
4.4177 0.862845 -0.803195 1.68496 -1 0
0.400134 0.759785 -0.658044 1.64455 -1 0
0.247092 0.847194 -0.0218118 -0.422219 -1 0
0.71144 -0.731798 -0.596067 -1.29455 1 0
0.732273 0.0828463 0.0053683 0.136562 1 0
1.12715 0.156895 -0.141132 -1.76289 -1 0
1.26363 0.234705 -0.95382 -1.38798 1 0
0.529451 -0.916112 -0.310622 -2.2314 1 0
0.0678178 0.482231 -0.774189 -0.476611 1 0
1.26513 0.785289 0.840533 1.44704 -1 0
0.77239 -0.229284 -0.966796 -2.0654 -1 0
0.645639 0.210517 0.8955 1.86686 -1 0
8.15818 -0.909724 0.973362 1.30946 1 0
2.97447 0.296902 0.923665 1.92237 1 0
1.48209 -0.860213 0.3428 -1.87934 -1 0
0.781334 0.308623 0.679781 1.07044 1 0
3.50081 -0.613649 0.650629 -1.25687 1 0
0.330298 -0.996869 0.644237 2.53163 -1 0
0.668831 0.496477 0.761295 -0.640676 -1 0
2.1068 0.45386 -0.727106 1.27123 -1 0
0.184267 0.847822 0.942411 -3.06871 1 0
0.285432 0.787358 -0.446854 2.32968 1 0
2.4055 0.660933 0.828893 2.20554 -1 0
1.78241 -0.312961 -0.515402 -1.17364 1 0
0.660999 0.0540876 0.89734 1.1658 -1 0
0.749521 -0.787462 0.774537 -1.44327 -1 0
1.38253 0.739354 0.698775 0.808742 1 0
1.49901 0.261582 -0.83363 -1.74055 1 0
0.146712 0.469207 0.235678 -0.0330833 -1 0
3.25203 0.810337 -0.561742 1.48444 -1 0
1.04907 -0.0282715 -0.250772 0.433179 1 0
0.356227 0.692272 -0.222446 -1.77259 1 0
0.515488 0.211234 -0.924725 1.62752 -1 0
2.77215 -0.118293 0.914242 -2.55956 1 0
0.366766 -0.39669 0.712895 -1.19961 1 0
1.12694 0.943478 -0.463653 -0.0242597 -1 0
0.402469 0.135264 -0.985026 -1.54201 1 0
1.67498 0.215621 -0.199973 0.631155 -1 0
0.123439 0.881847 -0.057437 2.22977 -1 0
0.527007 -0.0733564 0.398825 -0.584341 -1 0
1.01422 0.564175 0.297071 -0.0478779 -1 0
1.76837 0.978533 -0.842565 0.28889 1 0
3.40193 0.950672 0.890579 -2.29947 1 0
1.9756 -0.376286 0.972446 -1.27443 -1 0
1.84183 0.684335 -0.985765 1.4586 1 0
1.63193 0.780695 -0.725675 -1.82147 1 0
1.28368 0.385967 0.402767 1.93418 1 0
4.20157 -0.638766 0.00565583 1.24362 -1 0
3.08057 0.0755202 0.471133 -2.0205 -1 0
0.607192 0.282578 -0.486163 2.43694 1 0
7.25335 -0.21883 0.961827 1.14171 -1 0
3.3581 0.0958142 -0.00543667 -2.70301 1 0
0.876392 -0.0120515 -0.0926514 2.94313 1 0
1.14587 0.277012 0.96879 0.704522 -1 0
0.789054 0.513229 -0.192244 1.66837 -1 0
3.2588 -0.384257 0.15807 2.88182 -1 0
4.52125 -0.562965 -0.468503 0.826703 1 0
0.837575 0.134049 -0.755264 0.118836 1 0
0.481027 -0.495396 0.74556 -0.964508 -1 0
0.263416 -0.945287 -0.85035 2.96353 -1 0
0.037085 0.36632 0.403097 0.618327 -1 0
1.60496 -0.975037 -0.793657 -2.53425 -1 0
0.0469576 0.858787 -0.837257 -1.13 1 0
1.23225 -0.0402826 0.114173 2.73808 1 0
0.371881 0.813705 -0.615121 -1.79174 -1 0
1.51071 -0.973557 -0.938437 -0.652882 -1 0
0.130721 -0.917204 -0.929974 0.90195 -1 0
7.65292 0.549787 0.41152 0.195294 1 0
0.243571 -0.626874 0.477876 -2.03002 1 0
3.04771 -0.00187208 -0.410085 1.26018 -1 0
0.681171 -0.709858 0.384671 -1.45498 1 0
0.163126 0.850987 -0.434844 0.455637 1 0
0.260689 0.310562 -0.814791 1.21052 -1 0
2.24823 0.811683 0.328041 -0.2104 -1 0
0.419351 0.630466 -0.597581 -1.34065 1 0
0.0138278 -0.143383 0.647458 -1.54446 1 0
1.87473 -0.401448 -0.0608552 -0.391526 -1 0
